Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
12/02/1983,0.0931191980433912,-0.227426778382938,-0.0362842307469221,0.672421784129773,-1.0532973285567,-0.278776848375816
12/09/1983,0.0823321683992943,-0.140529705682016,-0.0434356225222662,0.646432632979432,-1.01976520908668,-0.256564954469211
12/16/1983,0.0650935520114128,-0.046534688810484,-0.0579655427715602,0.61751589187777,-0.985889485895112,-0.234040032383602
12/23/1983,0.0412628404508186,0.0165214615336745,-0.0801028575559379,0.586328838948633,-0.951663110609571,-0.211227972579552
12/30/1983,0.0115013709478156,0.0220673986999624,-0.108940304890544,0.553275989774506,-0.917137317023884,-0.188164037615767
01/06/1984,-0.0215040032823235,-0.0271663616399492,-0.141606276206941,0.518947935464726,-0.88242203615064,-0.164881139811542
01/13/1984,-0.0566281229479001,-0.120265352105,-0.176194908767386,0.483542154189312,-0.847688611841623,-0.14143604581251
01/20/1984,-0.0915187614565236,-0.230180470673659,-0.210212506835318,0.447990060645855,-0.813181315571984,-0.117863535964169
01/27/1984,-0.124170634354808,-0.32259664200494,-0.240473877148507,0.412188453254091,-0.779202205282681,-0.0942027417372999
02/03/1984,-0.151962704967762,-0.380370555707445,-0.264446388763213,0.377291165664765,-0.746016821923276,-0.0704850671274278
02/10/1984,-0.173784662898266,-0.397205432276904,-0.279691890707406,0.343237122244561,-0.714024343935786,-0.0467362297871408
02/17/1984,-0.186652204488576,-0.378547665978372,-0.284001485473036,0.31160079675325,-0.68345629184266,-0.0229740141283834
02/24/1984,-0.189684909642395,-0.344889242571477,-0.276273132459402,0.283087830052629,-0.654530731145947,0.000787281040031502
03/02/1984,-0.181352930028635,-0.316431504821956,-0.255452305501136,0.258841593538998,-0.627381769162032,0.0245358574546308
03/09/1984,-0.160578963386587,-0.299467386556946,-0.220846640352268,0.239834674635296,-0.602098268071511,0.0482602241072248
03/16/1984,-0.125990793053392,-0.291738833098938,-0.171879712354848,0.227034210083039,-0.578627095597178,0.0719447639074592
03/23/1984,-0.0774143622818863,-0.281279940947602,-0.108838523900081,0.221131123117332,-0.556926709627019,0.0955710823413452
03/30/1984,-0.0145840632355909,-0.24867875286151,-0.0318680611991953,0.222495577156695,-0.536903139409965,0.119114701622225
04/06/1984,0.0620543425931301,-0.18121114585707,0.0582500653465907,0.23131097068551,-0.51845122227119,0.142552730984291
04/13/1984,0.150559996373703,-0.0694407406940761,0.159416318341638,0.247278741056149,-0.501440622517399,0.165846332386986
04/20/1984,0.249534439824958,0.0874981073140836,0.269913774630446,0.270253464289981,-0.485790300051644,0.188968766211444
04/27/1984,0.355961521165565,0.276068798139541,0.387004007166582,0.299344606836121,-0.471400410355999,0.211887085499585
05/04/1984,0.46675511075391,0.468444612956373,0.50691017513179,0.334504550435872,-0.458162317642868,0.234571132213132
05/11/1984,0.578151015820368,0.634507232249186,0.62670297825599,0.373944405084243,-0.446026071623773,0.256990881913543
05/18/1984,0.686580608584547,0.744254164562512,0.741397878053173,0.418144028154693,-0.434838408127436,0.279118137632782
05/25/1984,0.787670933529628,0.798980891556429,0.846640814937739,0.4660895503295,-0.42446098390686,0.30092324171649
06/01/1984,0.878699959230584,0.835881906441323,0.939070741542466,0.517327499626845,-0.414746054346581,0.322374846788421
06/08/1984,0.955519093282256,0.893436179080962,1.01413444561818,0.571228723379645,-0.405560600280025,0.343438720271787
06/15/1984,1.01625126101899,1.00642372335246,1.06968477940718,0.626922195815333,-0.396701526427451,0.364075428278997
06/22/1984,1.05847431268781,1.16230231086917,1.10332518236309,0.683406953032514,-0.388099727217179,0.38424218491336
06/29/1984,1.08068445303881,1.3080610663036,1.11373129231397,0.7395767182876,-0.379694272995447,0.403892711815823
07/06/1984,1.08173571293901,1.37669769396429,1.10007405431083,0.794195359576242,-0.371431388823287,0.422983002916753
07/13/1984,1.06179637285744,1.32801447240388,1.06349543916696,0.84567301736072,-0.363406868189854,0.441458535370887
07/20/1984,1.02477575267801,1.18087089882085,1.00838030639247,0.892740194284723,-0.355623904548474,0.459281451714567
07/27/1984,0.973126704044218,0.982886129558323,0.938392653396711,0.933626503387017,-0.34809188886272,0.476415951102527
08/03/1984,0.911306926163941,0.798442319042435,0.858283655501473,0.967442455432666,-0.340847952434502,0.492836211422106
08/10/1984,0.842747130448827,0.666037907627485,0.773162199298394,0.992326506829533,-0.333828843754653,0.50852687905147
08/17/1984,0.771533250484979,0.603045599254598,0.686577311755744,1.00847324268032,-0.327024231507773,0.523484522897768
08/24/1984,0.699151422244992,0.587337128143896,0.600559320732923,1.01533653446425,-0.320411362095588,0.537716651944257
08/31/1984,0.627654543244228,0.59497821355495,0.517105396114767,1.01311918451684,-0.313979987497073,0.551242827558899
09/07/1984,0.558488962322255,0.60364315609562,0.437428033359413,1.00238258800361,-0.307720318654545,0.564092716055206
09/14/1984,0.490936980129228,0.588602374114109,0.360746981954516,0.983892822622863,-0.301676725827313,0.576305082624804
09/21/1984,0.424530939304316,0.53540993380901,0.286381639370877,0.958621980643059,-0.295889847737832,0.587926990985427
09/28/1984,0.359682537266872,0.442915297887422,0.214510543080593,0.927717527875539,-0.290395858121534,0.599011097102439
10/05/1984,0.296552822541907,0.325677885342933,0.145144979639367,0.892190291127351,-0.285197835721073,0.609612009194599
10/12/1984,0.234729301390539,0.20238271033783,0.0778937492953494,0.853212932508968,-0.28030884136919,0.619792211577356
10/19/1984,0.174928078129403,0.0963789508166442,0.0134003070173564,0.811699195234039,-0.275663090217416,0.629606998735229
10/26/1984,0.117466376710396,0.0270974958358339,-0.0475477692271002,0.767928567781499,-0.271140538904913,0.639108952038511
11/02/1984,0.0629672011512261,-0.00593420245216073,-0.104352487278616,0.722479963514824,-0.26658851020229,0.648345971461118
11/09/1984,0.010279983680943,-0.0195395962678373,-0.157310602921416,0.675276051827931,-0.261775124064615,0.657359010119734
11/16/1984,-0.0408801463502805,-0.0275415555601812,-0.207057278605742,0.626766359513284,-0.256442464480129,0.666180966753694
11/23/1984,-0.0910887712494487,-0.0362891088161405,-0.253898927385533,0.577169216731232,-0.250309972287479,0.674836669726828
11/30/1984,-0.141226675514308,-0.0515128386196815,-0.298808111972505,0.526979220925313,-0.243123323612905,0.683342821096556
12/07/1984,-0.190766953198485,-0.0663097021186734,-0.341516199102428,0.476909895120592,-0.234626245060082,0.691707781895733
12/14/1984,-0.240681291299025,-0.092389693912286,-0.383459384893874,0.427978839230923,-0.22458476513557,0.699932591124767
12/21/1984,-0.290122951220734,-0.137597261852572,-0.424333251732949,0.381397433939524,-0.21285026983407,0.70801051938893
12/28/1984,-0.337411108130475,-0.203995679956662,-0.462948155464838,0.338371341733217,-0.199337493351975,0.715928100699393
01/04/1985,-0.382069115676095,-0.291653713224375,-0.499314926773642,0.299992865603922,-0.183968142989144,0.723663363537165
01/11/1985,-0.421030854133148,-0.376857874828423,-0.531071529577689,0.267616285238847,-0.166774627784589,0.731191124023505
01/18/1985,-0.452145317188769,-0.43025283767526,-0.556588980474089,0.242101992882168,-0.147797164498713,0.738476715311731
01/25/1985,-0.475060033964233,-0.439863985573491,-0.575441154052786,0.223451924356151,-0.127109925379638,0.74548171356587
02/01/1985,-0.488722511230647,-0.40585927590864,-0.587033108582564,0.211883546272452,-0.104889445316999,0.752163050379544
02/08/1985,-0.493495352900237,-0.342014435738231,-0.59134173025733,0.206787556414678,-0.0813007112666665,0.758475196064366
02/15/1985,-0.490076168258299,-0.283377456154505,-0.589665969206628,0.207715679926137,-0.0566166329951477,0.76437144783117
02/22/1985,-0.480550589806402,-0.253755233687333,-0.583825335408464,0.213689021608284,-0.0311897895940517,0.769806576005565
03/01/1985,-0.466411992336929,-0.256917414685666,-0.575371437162699,0.223783439287943,-0.00547087357199731,0.774739068964023
03/08/1985,-0.449980161360016,-0.287984199525328,-0.566476153474694,0.236920200274321,0.0200508891653244,0.779132996149193
03/15/1985,-0.433684508190173,-0.323056258630729,-0.559280743077354,0.251977405739448,0.0447224285184282,0.782960844575833
03/22/1985,-0.418701063879206,-0.339077883022232,-0.554528800359367,0.267795000982351,0.0679476347244677,0.786204752764162
03/29/1985,-0.40615814116369,-0.329698290237278,-0.552831789276335,0.283209094901808,0.0891485647277323,0.788858898894212
04/05/1985,-0.397989398033194,-0.30450939425079,-0.555411812578005,0.296907737683068,0.107911574425097,0.790927180473986
04/12/1985,-0.394588298173694,-0.280751782678117,-0.561556260152842,0.307541697681527,0.123762723784761,0.792430869474147
04/19/1985,-0.39555669071669,-0.277393260364739,-0.570440566748354,0.314153986769994,0.136660265530988,0.793400044819337
04/26/1985,-0.401062475718452,-0.302143136253951,-0.580968148559492,0.314989437723673,0.146695446316875,0.793879735808938
05/03/1985,-0.409709110088611,-0.350620774620663,-0.591424959389925,0.309271640250394,0.154076668701953,0.793927320156788
05/10/1985,-0.421626633435809,-0.421477576385099,-0.601123075377536,0.295827455700432,0.159456804376134,0.793613420397599
05/17/1985,-0.433649613177732,-0.488962960838351,-0.607201675149067,0.274430547621079,0.163264250852983,0.793020409786107
05/24/1985,-0.445621917891758,-0.545448505817948,-0.609301466318242,0.244830212465118,0.166019350455934,0.792243297759485
05/31/1985,-0.455943932902455,-0.579972673728107,-0.606365285941596,0.207550649105833,0.168167531696113,0.791388984815662
06/07/1985,-0.463268075932978,-0.578930067177129,-0.597566892824087,0.163425131205242,0.170059609997565,0.79057454833002
06/14/1985,-0.466356258171457,-0.539470451269346,-0.582737103067138,0.113913485284847,0.171834982670659,0.789926682005399
06/21/1985,-0.464865133698344,-0.470391507648858,-0.562446450907045,0.0607117448315209,0.173548169869204,0.789577548177761
06/28/1985,-0.457996632805788,-0.381123535257441,-0.536864929722213,0.00565951453719716,0.175078371503442,0.789659647384203
07/05/1985,-0.445867550897478,-0.286522104336516,-0.506932145113565,-0.0493822159289381,0.176271300291312,0.79029897509392
07/12/1985,-0.429195075495911,-0.208393365721646,-0.473981765116877,-0.102838090327463,0.176765606405827,0.79162716313067
07/19/1985,-0.407772723016448,-0.147176948383031,-0.438438625486732,-0.153072873125025,0.176352588521648,0.79374284819802
07/26/1985,-0.382879005451091,-0.102878487729784,-0.401382288509092,-0.199397896401916,0.174782914442749,0.796727086292003
08/02/1985,-0.355581901285589,-0.0723331125495009,-0.364046268941982,-0.240867595503876,0.171839161838922,0.800634100743026
08/09/1985,-0.327690703259154,-0.0456383482917748,-0.327572041132105,-0.277487912186787,0.167411724085801,0.80548617571841
08/16/1985,-0.300322794528035,-0.0171771122246459,-0.293049781025879,-0.308991194422915,0.161402175036733,0.811272131177775
08/23/1985,-0.275743742260981,0.0156510753604805,-0.262193038302449,-0.335562487817004,0.153816104615027,0.81794581874623
08/30/1985,-0.255279376641355,0.0544464314165576,-0.236178500638009,-0.357268419057816,0.144722824545501,0.825423793026454
09/06/1985,-0.240070087767441,0.0947436482549358,-0.215979186102172,-0.374311972876598,0.13429523523095,0.833588440998856
09/13/1985,-0.230881741574429,0.127181464664585,-0.202538027676965,-0.386769832369934,0.122717466745292,0.842288742910295
09/20/1985,-0.228230712311117,0.141017263939737,-0.196521039012118,-0.394822310330053,0.11033517556622,0.851344113950963
09/27/1985,-0.231065009309285,0.127019207909006,-0.197155325090676,-0.398716378926791,0.0975163438248255,0.860553544442948
10/04/1985,-0.238922712988048,0.0814313684185873,-0.204043057217785,-0.398801626495015,0.0846429995405789,0.86970781876377
10/11/1985,-0.249721093001612,0.0143810356042833,-0.215210522827292,-0.39576303429338,0.0722816264346088,0.878563304254654
10/18/1985,-0.261480635307176,-0.061705642198014,-0.228666510905559,-0.390060523414858,0.0608079887441792,0.886911519511681
10/25/1985,-0.272962322691966,-0.130073528615817,-0.242376738385991,-0.382874693762826,0.0505706802518339,0.894552137783691
11/01/1985,-0.282412398985514,-0.174837593083608,-0.254160455257366,-0.37490022809395,0.0418600644862561,0.901306022381315
11/08/1985,-0.28934303800134,-0.189349920314357,-0.2624685365476,-0.367417410235287,0.0348965143894001,0.907024610333199
11/15/1985,-0.293329666844252,-0.175439775279128,-0.266201659629686,-0.360927619579654,0.0297188115680533,0.911593412156429
11/22/1985,-0.294528682480771,-0.140428805742327,-0.264806319807485,-0.356088413833534,0.0263906327538528,0.914933408127466
